customerID,gender_x,SeniorCitizen_x,Partner_x,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,1,gender_y,SeniorCitizen_y,Partner_y,gender^2,gender SeniorCitizen,gender Partner,SeniorCitizen^2,SeniorCitizen Partner,Partner^2,gender^3,gender^2 SeniorCitizen,gender^2 Partner,gender SeniorCitizen^2,gender SeniorCitizen Partner,gender Partner^2,SeniorCitizen^3,SeniorCitizen^2 Partner,SeniorCitizen Partner^2,Partner^3
9003-CPATH,1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,2878,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754-GKYPY,1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,1540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5294-CDGWY,1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,2612,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7956-XQWGU,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,3910,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591-MQJTP,1,1,1,0,51,1,2,1,2,0,2,0,0,2,1,1,0,93.65,4084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5295-PCJOO,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,1397,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369-FEVNO,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863-JZAIC,1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,1639,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7471-MQPOS,1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,4323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7660-HDPJV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115-SQAAU,0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9845-QOMAD,1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,2684,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7672-VFMXZ,1,0,1,0,57,1,0,0,2,0,0,2,0,0,0,0,2,55.7,2756,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9739-JLPQJ,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,117.5,6261,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9916-AYHTC,1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,19.85,6356,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855-ONCAR,0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,3,78.9,2588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1488-SYSFC,1,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,2,20.65,5530,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7931-PXHFC,1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,1995,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990-QYKBE,1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0970-QXPXW,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259-KNMRR,1,1,0,0,57,1,2,0,0,2,2,0,2,2,2,1,0,79.75,3767,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6120-RJKLU,0,1,1,0,62,1,0,0,2,0,2,2,2,2,2,1,1,79.95,4070,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9572-WUKSB,1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.9,6367,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5893-KCLGT,0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0076-LVEPS,1,0,0,1,29,0,1,0,2,2,2,2,0,0,0,1,3,45.0,445,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640-JQGJG,1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,4628,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4919-MOAVT,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1822,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596-OQSPS,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2,51.1,4441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9867-XOBQA,0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9546-KDTRB,0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,3937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090-HAWSU,1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,5424,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9820-RMCQV,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,48.55,4240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174-RKMOW,1,0,1,1,35,1,2,1,0,2,2,2,2,2,0,1,2,109.95,3248,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1760-CAZHT,1,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,3,20.8,3909,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7839-QRKXN,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441-SHIPE,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204-QZXPU,1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,5683,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597-ELFTS,1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,602,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320-GVNHT,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,5897,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1047-RNXZV,1,0,0,0,43,1,0,2,1,1,1,1,1,1,2,0,3,19.55,6277,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541-ZNUHK,0,0,1,1,55,1,2,1,2,2,0,0,0,0,0,1,2,85.1,3912,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8450-JOVAH,1,0,1,1,2,1,2,0,2,0,0,0,0,0,0,0,3,56.7,251,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8725-JEDFD,1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7562-UXTPG,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,6289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071-SBTRN,0,0,0,0,70,1,2,1,2,2,2,0,2,2,2,1,3,111.15,5887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113-IUJYX,0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6668-CNMFP,0,0,1,1,19,1,2,1,0,0,0,2,0,2,1,1,0,89.35,1182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5626-MGTUK,0,0,0,0,20,1,2,1,2,0,0,0,2,0,0,1,0,89.1,1452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681-LLOEI,1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8212-DJRCH,1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,3690,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4323-OHFOW,0,1,1,0,70,1,2,1,0,2,0,2,2,2,1,1,0,105.55,5620,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4933-BSAIP,0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,5915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2030-BTZRO,1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,136,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1116-DXXDF,1,0,0,0,39,1,0,1,2,0,2,0,2,2,2,1,2,100.45,3261,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9274-CNFMO,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,2,74.95,2674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7758-XKCBS,1,0,0,0,15,0,1,0,0,0,0,2,0,0,0,1,2,29.7,3720,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8992-JQYUN,1,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,50.35,4227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6563-VNPMN,0,1,0,0,45,1,0,1,2,2,0,2,0,0,0,1,0,85.7,3243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0617-AQNWT,0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,2737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2267-WTPYD,0,1,1,0,57,1,2,1,0,2,2,0,0,2,0,0,1,94.0,4521,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0270-THENM,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,0,69.85,4305,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2446-PLQVO,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707-MAXGU,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.85,1446,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2710-WYVXG,0,0,0,0,3,1,0,0,2,2,0,2,0,2,2,0,3,71.1,1751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005-NFMTA,1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,4651,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6300-BWMJX,0,0,1,0,59,1,2,1,0,0,2,2,2,0,0,0,2,93.35,4481,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8784-CGILN,0,0,0,0,18,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5389-FFVKB,1,1,1,0,32,1,0,1,0,0,0,0,0,2,0,1,1,80.3,2130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7009-LGECI,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,50.55,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8444-WRIDW,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,4376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5022-KVDQT,1,0,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,81.3,1908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7976-CICYS,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,6133,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036-GUDCL,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,3943,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2005-DWQZJ,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,1637,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8148-WOCMK,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,454,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7815-PDTHL,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,5399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9451-LPGOO,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,86.8,5044,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9173-IVZVP,0,0,1,1,53,1,0,2,1,1,1,1,1,1,2,0,3,20.9,278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9129-UXERG,0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3635-JBPSG,0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,4934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964-ZRKKG,1,0,1,0,67,1,2,1,0,2,0,0,2,0,1,1,0,88.4,4779,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5868-YWPDW,1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,4348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6229-LSCKB,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,4206,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-JKFWI,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078-SAYYN,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724-IQWNM,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8217-QYOHV,1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,2315,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546-QUERU,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.95,2225,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9940-HPQPG,0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,6255,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6897-UUBNU,1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2270,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6127-IYJOZ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6618-RYATB,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,5969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8930-XOTDP,0,0,1,1,18,1,0,0,0,0,0,0,2,0,0,0,3,55.95,165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5916-QEWPT,0,0,1,0,2,1,0,0,0,0,2,0,2,2,0,0,1,69.0,868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5060-TQUQN,1,0,1,1,30,1,2,1,0,2,0,2,0,0,0,1,0,83.55,2229,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0531-XBKMM,1,0,0,1,66,1,2,0,2,2,0,2,0,0,2,0,0,65.7,3717,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465-SBRXP,1,0,1,1,38,1,2,1,0,0,2,2,2,0,2,1,0,94.9,3125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2408-PSJVE,1,0,1,1,44,1,0,0,0,2,2,2,0,0,0,1,3,61.9,2527,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9079-YEXQJ,0,0,0,0,54,1,2,1,0,2,2,2,2,2,0,0,2,111.1,4924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700-ZCLOT,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,2780,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8738-JOKAR,0,0,0,0,42,1,0,0,2,2,0,2,0,2,1,1,3,67.7,2490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534-WGCIR,0,0,1,1,58,1,2,2,1,1,1,1,1,1,2,0,1,25.15,923,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1930-WNXSB,1,0,1,1,58,1,0,1,0,2,0,0,2,2,0,1,2,92.85,4437,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2685-SREOM,0,0,1,1,25,1,2,1,0,0,2,0,0,2,0,1,2,89.1,2002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3508-CFVZL,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,0,3,111.3,6006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
