customerID,gender_x,SeniorCitizen_x,Partner_x,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,1,gender_y,SeniorCitizen_y,Partner_y,gender^2,gender SeniorCitizen,gender Partner,SeniorCitizen^2,SeniorCitizen Partner,Partner^2,gender^3,gender^2 SeniorCitizen,gender^2 Partner,gender SeniorCitizen^2,gender SeniorCitizen Partner,gender Partner^2,SeniorCitizen^3,SeniorCitizen^2 Partner,SeniorCitizen Partner^2,Partner^3,Churn
2984-MIIZL,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2794,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0266-GMEAO,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,6042,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5590-YRFJT,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,4072,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5574-NXZIU,1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,5544,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0019-GFNTW,0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4256-ZWTZI,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,2468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8309-PPCED,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,6004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4098-NAUKP,1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,4695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5196-WPYOW,1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,3410,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4608-LCIMN,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,3181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1485-YDHMM,1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,3930,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4054-CUMIA,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,3426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0603-TPMIB,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2525-GVKQU,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8161-QYMTT,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,5527,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9581-GVBXT,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1588,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5862-BRIXZ,1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2496,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5404-GGUKR,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,2268,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3308-JSGML,1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2126-GSEGL,0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,4853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3677-TNKIO,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,6352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0440-QEXBZ,0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,1757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2434-EEVDB,0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,4875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6762-QVYJO,0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6199-IWKGC,0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4026,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2675-DHUTR,1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,4769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8152-VETUR,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,5419,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9667-EQRXU,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
7446-YPODE,1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,5279,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9522-BNTHX,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1291,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4676-WLUHT,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2080,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3329-WDIOK,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7980-MHFLQ,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2873-ZLIWT,0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,2870,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3415-TAILE,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0757-WCUUZ,1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,2950,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1629-DQQVB,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,5562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1915-IOFGU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,5511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3045-XETSH,0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,6452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0374-AACSZ,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,4226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7239-HZZCX,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4872-VXRIL,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9140-CZQZZ,0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,4582,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3423-HHXAO,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,2359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9938-TKDGL,1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,5294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0531-ZZJWQ,1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,3464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6537-QLGEX,0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,5286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2688-BHGOG,1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,5616,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
7683-CBDKJ,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,6413,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0946-CLJTI,1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,4793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3160-TYXLT,1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2199,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1325-USMEC,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,5473,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0916-QOFDP,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,632,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
0628-CNQRM,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,980,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5606-AMZBO,0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,5847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6199-IPCAO,0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,5464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7665-TOALD,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0112-QWPNC,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3468,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0324-BRPCJ,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,5411,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2777-PHDEI,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,5907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5640-CAXOA,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2235-EZAIK,0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,4495,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3847-BAERP,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,2119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1196-AMORA,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,4356,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4282-YMKNA,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1453-RZFON,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,4147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8263-OKETD,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0670-KDOMA,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2476-YGEFM,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,1850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8687-BAFGU,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,5713,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0641-EVBOJ,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,1759,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0829-XXPLX,0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9974-JFBHQ,1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,5032,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5356-RHIPP,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6624-JDRDS,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,1067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0608-JDVEC,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,30,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9780-FKVVF,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,2916,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1919-RTPQD,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2891,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5214-NLTIT,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,5216,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3345-PBBFH,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,3362,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5055-BRMNE,0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,5525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9189-JWSHV,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,1901,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2190-PHBHR,0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,5465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2650-GYRYL,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,4916,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0746-JTRFU,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,4636,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5208-FVQKB,1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,3944,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
7184-LRUUR,0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6627-CFOSN,0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,4657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3982-JGSFD,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,5476,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1574-DYCWE,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7247-XOZPB,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3552,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2466-FCCPT,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,3374,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6211-WWLTF,1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,5117,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4826-TZEVA,0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6016-NXBNJ,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,5142,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9138-EFSMO,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,1669,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0576-WNXXC,1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
4632-XJMEX,1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,2963,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8910-LEDAG,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3452-GWUIN,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1286,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2716-GFZOR,1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3078,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3724-UCSHY,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,406,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
8626-XHBIE,1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,782,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
